Id;AgeId;EducationId;RaceId;GenderId;IncomeId;Children;EmploymentId;American;Indian;Chinese;Filipino;Japanese;Korean;Vietnamese;Asian;Hawaiian;Guamanian;Samoan;PacificIslander;OtherRace;PoliticsId;ReligionId;Marriage;Lover;GenderPart;SameGender;RacePart;ReligionPart;AgePart;PoliticsPart;EducationPart;AmountMarriageId;AmountMarriageId2;AgeFirstMeet;AgeRomRel;AgeMar;EarnedMore;Work;School;Church;Internet;Vacation;Bar;Gym;PrivParty;OtherPlace;Quality;Duration;Together;AGeId;SameSex;age_difference;samesexnum;earnedmorenum;raceidnum;racepartnum;religionidnum;educationpartnum;educatidnum
136275;18-29;bachelor's degree or higher;2+ races;male;$60,000 to $74,999;2;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;jewish;not married;no_sex;female;opposite_sex;asian or pacific islander;christian;26;no preference;master's degree;NA;never married;26;26;NA;i earned more;no;no;no;yes;no;no;no;no;no;good;2;still together;27;different sex couple;0;1;3;4;4;4;3;3
137215;18-29;some college;white;female;$35,000 to $39,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;not married;have_sex;female;opposite_sex;white;none;21;democrat;some college, no degree;NA;never married;21;21;NA;same amount;no;no;no;no;no;no;no;yes;no;excellent;2;still together;21;same-sex couple;;0;2;1;1;3;2;2
140511;45-59;high school;white;female;$85,000 to $99,999;4 or more;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;male;NA;white;baptist - any denomination;51;republican;some college, no degree;2;NA;19;20;23;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;31;still together;51;different sex couple;0;1;1;1;1;5;2;1
142561;45-59;some college;black;female;$50,000 to $59,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;NA;american indian, aleut, or eskimo;baptist - any denomination;60;democrat;12th grade no diploma;1;NA;14;17;20;refused;no;yes;no;no;no;no;no;no;no;excellent;39;still together;56;different sex couple;;1;0;3;2;5;2;2
144545;45-59;bachelor's degree or higher;other;male;$40,000 to $49,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;other;none;not married;have_sex;female;NA;white;none;33;no preference;professional or doctorate degree;NA;never married;37;37;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;17;still together;54;different sex couple;2;1;1;5;1;3;3;3
145611;60+;some college;white;male;$75,000 to $84,999;3;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);58;independent;some college, no degree;1;NA;20;20;21;i earned more;no;no;no;no;no;no;no;no;yes;excellent;41;still together;61;different sex couple;0;1;3;1;1;5;2;2
147245;18-29;high school;white;male;$85,000 to $99,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);26;democrat;some college, no degree;NA;never married;23;24;NA;i earned more;no;no;no;no;no;no;no;no;yes;fair;1;still together;24;different sex couple;;1;3;1;1;1;2;1
147525;45-59;bachelor's degree or higher;white;female;$100,000 to $124,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);71;republican;bachelor's degree;NA;never married;33;33;NA;i earned more;no;no;yes;no;no;no;no;no;no;excellent;19;still together;52;same-sex couple;;0;3;1;1;2;3;3
150411;30-44;bachelor's degree or higher;other;male;$175,000 or more;1;working - as a paid employee;no;no;yes;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;none;44;democrat;bachelor's degree;1;NA;33;33;39;same amount;no;no;no;no;no;no;no;yes;no;excellent;8;still together;41;different sex couple;2;1;2;5;1;1;3;3
151506;45-59;bachelor's degree or higher;2+ races;female;$125,000 to $149,999;3;working - self-employed;yes;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;male;NA;white;none;33;independent;some college, no degree;1;NA;40;40;41;i earned more;yes;no;no;no;no;no;no;no;no;excellent;10;still together;50;different sex couple;6;1;3;4;1;3;2;3
154531;45-59;high school;white;male;$100,000 to $124,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;50;democrat;master's degree;1;NA;24;24;28;i earned more;no;no;no;no;no;no;no;yes;no;good;29;still together;53;different sex couple;;1;3;1;1;1;3;1
155561;45-59;some college;white;female;$20,000 to $24,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;christian;61;independent;bachelor's degree;1;NA;21;21;22;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;35;still together;56;different sex couple;70;1;1;1;1;2;3;2
156486;45-59;some college;2+ races;female;$50,000 to $59,999;2;working - as a paid employee;yes;no;no;yes;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;same_sex;white;baptist - any denomination;62;independent;bachelor's degree;NA;twice;40;40;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;8;still together;48;same-sex couple;;0;1;4;1;1;3;2
157421;30-44;some college;white;male;$60,000 to $74,999;3;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;christian;52;republican;associate degree;1;NA;31;31;32;partner earned more;no;no;no;no;no;yes;no;no;no;good;11;still together;42;different sex couple;1;1;1;1;1;1;3;2
158261;18-29;some college;white;female;$100,000 to $124,999;3;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;none;29;democrat;bachelor's degree;1;NA;18;18;20;partner earned more;no;no;no;yes;no;no;no;no;no;excellent;8;still together;26;different sex couple;2;1;1;1;1;1;3;2
161715;60+;high school;white;male;$25,000 to $29,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;opposite_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);70;independent;some college, no degree;NA;once;19;20;NA;same amount;no;no;no;no;no;no;no;no;yes;excellent;51;broke up;71;different sex couple;;1;2;1;1;1;2;1
162521;45-59;bachelor's degree or higher;white;female;$50,000 to $59,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;christian;55;republican;master's degree;1;NA;23;23;24;partner earned more;no;no;yes;no;no;no;no;no;no;good;29;still together;52;different sex couple;5;1;1;1;1;1;3;3
163195;18-29;high school;other;male;$20,000 to $24,999;4 or more;not working;no;no;no;yes;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;NA;asian or pacific islander;christian;20;democrat;some college, no degree;NA;never married;19;19;NA;same amount;no;yes;no;no;no;no;no;no;no;excellent;0;still together;19;different sex couple;0;1;2;5;4;1;2;1
166381;30-44;bachelor's degree or higher;hispanic;male;$100,000 to $124,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;none;31;independent;bachelor's degree;1;NA;28;28;34;i earned more;no;no;no;no;no;no;no;no;yes;excellent;10;still together;38;different sex couple;3;1;3;2;1;1;3;3
167245;18-29;some college;white;female;$5,000 to $7,499;3;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;jewish;not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);59;republican;bachelor's degree;NA;never married;18;19;NA;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;5;still together;24;different sex couple;2;1;1;1;1;4;3;2
168646;60+;some college;white;female;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;female;same_sex;white;baptist - any denomination;51;independent;associate degree;1;NA;40;43;44;partner earned more;no;no;no;no;no;yes;no;no;no;excellent;21;still together;64;same-sex couple;9;0;1;1;1;5;3;2
171391;30-44;some college;white;male;$50,000 to $59,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;jewish;married;NA;female;NA;white;jewish;36;independent;bachelor's degree;1;NA;36;36;37;same amount;no;no;no;no;no;no;no;no;yes;good;0;still together;39;different sex couple;3;1;2;1;1;4;3;2
172291;18-29;bachelor's degree or higher;white;female;$100,000 to $124,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);29;democrat;associate degree;1;NA;15;16;22;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;13;still together;29;different sex couple;;1;1;1;1;1;3;3
173671;60+;high school;2+ races;male;$25,000 to $29,999;3;retired;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;christian;married;NA;female;NA;white;christian;66;democrat;hs graduate or ged;1;NA;18;18;20;i earned more;no;no;no;no;no;no;no;no;yes;good;49;still together;67;different sex couple;10;1;3;4;1;1;3;1
174603;60+;bachelor's degree or higher;black;female;$35,000 to $39,999;1;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;not married;have_sex;male;NA;black or african american;baptist - any denomination;63;democrat;hs graduate or ged;NA;twice;50;50;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;10;still together;60;different sex couple;11;1;1;3;3;5;3;3
176495;45-59;some college;white;female;$100,000 to $124,999;1;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;female;same_sex;white;none;40;democrat;professional or doctorate degree;NA;never married;47;47;NA;i earned more;no;no;no;no;no;no;no;no;yes;excellent;2;still together;49;same-sex couple;13;0;3;1;1;3;3;2
177386;30-44;bachelor's degree or higher;white;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);41;no preference;hs graduate or ged;NA;never married;24;24;NA;i earned more;no;no;no;no;no;no;no;yes;no;good;14;broke up;38;same-sex couple;2;0;3;1;1;2;3;3
179461;45-59;high school;white;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);44;independent;some college, no degree;1;NA;24;24;26;i earned more;yes;no;no;no;no;no;no;no;no;good;22;still together;46;different sex couple;3;1;3;1;1;3;2;1
180415;30-44;bachelor's degree or higher;black;male;$25,000 to $29,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;same_sex;other (please specify);muslim;51;no preference;master's degree;1;NA;24;24;38;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;17;broke up;41;same-sex couple;;0;1;3;5;5;3;3
181403;30-44;high school;2+ races;male;$50,000 to $59,999;3;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;female;NA;white;none;45;no preference;10th grade;NA;once;26;26;NA;same amount;no;no;no;no;no;no;no;yes;no;excellent;14;still together;40;different sex couple;0;1;2;4;1;6;1;1
185405;30-44;bachelor's degree or higher;white;male;$12,500 to $14,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;NA;white;christian;25;democrat;master's degree;NA;never married;39;39;NA;partner earned more;no;yes;no;no;no;no;no;no;no;good;2;still together;40;different sex couple;11;1;1;1;1;1;3;3
187511;45-59;some college;white;male;$150,000 to $174,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);49;republican;bachelor's degree;3;NA;40;40;41;partner earned more;no;no;no;no;yes;no;no;no;no;excellent;11;still together;51;different sex couple;;1;1;1;1;2;3;2
189411;30-44;bachelor's degree or higher;white;male;$85,000 to $99,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;christian;40;republican;master's degree;1;NA;18;19;24;i earned more;yes;no;no;no;no;no;no;no;no;excellent;22;still together;41;different sex couple;1;1;3;1;1;1;3;3
190215;18-29;some college;white;female;$50,000 to $59,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);20;republican;some college, no degree;NA;never married;19;19;NA;same amount;no;no;no;no;no;no;no;no;yes;excellent;2;still together;21;different sex couple;;1;2;1;1;1;2;2
191546;45-59;high school;black;male;$12,500 to $14,999;1;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;black or african american;baptist - any denomination;54;democrat;hs graduate or ged;1;NA;17;18;21;partner earned more;no;no;no;no;no;no;yes;no;no;good;36;still together;54;different sex couple;6;1;1;3;3;1;3;1
192341;30-44;high school;white;male;$35,000 to $39,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;white;baptist - any denomination;33;republican;hs graduate or ged;1;NA;23;23;23;i earned more;no;no;no;no;no;no;no;yes;no;good;11;still together;34;different sex couple;4;1;3;1;1;3;3;1
194441;30-44;high school;white;female;$40,000 to $49,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;51;democrat;hs graduate or ged;1;NA;16;16;17;partner earned more;no;no;no;no;no;no;no;yes;no;good;28;still together;44;different sex couple;;1;1;1;1;3;3;1
196851;60+;high school;white;male;$40,000 to $49,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);83;independent;some college, no degree;1;NA;14;14;20;i earned more;no;yes;no;no;no;no;no;no;no;excellent;71;still together;85;different sex couple;2;1;3;1;1;1;2;1
197486;45-59;some college;hispanic;female;$85,000 to $99,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;same_sex;white;christian;47;democrat;master's degree;NA;never married;25;31;NA;i earned more;yes;no;no;no;no;no;no;no;no;good;17;still together;48;same-sex couple;3;0;3;2;1;1;3;2
199261;18-29;bachelor's degree or higher;white;female;$15,000 to $19,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);27;republican;master's degree;1;NA;19;19;20;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;7;still together;26;different sex couple;4;1;1;1;1;2;3;3
202631;60+;bachelor's degree or higher;white;male;$85,000 to $99,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;opposite_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);75;democrat;master's degree;1;NA;27;27;28;same amount;yes;yes;no;no;no;no;no;no;no;excellent;36;still together;63;different sex couple;7;1;2;1;1;2;3;3
203562;45-59;some college;white;male;$40,000 to $49,999;1;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;none;54;independent;bachelor's degree;NA;three times;54;54;NA;i earned more;no;no;no;yes;no;no;no;no;no;fair;2;broke up;56;same-sex couple;1;0;3;1;1;2;3;2
204561;45-59;high school;white;female;$75,000 to $84,999;3;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;christian;58;democrat;some college, no degree;1;NA;16;17;18;partner earned more;no;yes;no;no;no;no;no;no;no;good;39;still together;56;different sex couple;0;1;1;1;1;1;2;1
205421;30-44;high school;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;baptist - any denomination;37;republican;hs graduate or ged;1;NA;22;22;24;i earned more;no;no;no;no;no;no;no;no;yes;excellent;20;still together;42;different sex couple;;1;3;1;1;1;3;1
